date,habit_name,completed,day_type
2026-01-21,Meditation,0,Weekday
2026-01-22,Deep Work,0,Weekday
2026-01-22,Morning Run,1,Weekday
2026-01-22,Meditation,1,Weekday
2026-01-23,Deep Work,1,Weekday
2026-01-23,Morning Run,1,Weekday
2026-01-23,Meditation,0,Weekday
2026-01-24,Deep Work,0,Weekend
2026-01-24,Morning Run,0,Weekend
2026-01-24,Meditation,1,Weekend
2026-01-25,Deep Work,1,Weekend
2026-01-25,Morning Run,0,Weekend
2026-01-25,Meditation,1,Weekend
2026-01-26,Deep Work,1,Weekday
2026-01-26,Morning Run,1,Weekday
2026-01-26,Meditation,0,Weekday
2026-01-27,Deep Work,1,Weekday
2026-01-27,Morning Run,0,Weekday
2026-01-27,Meditation,1,Weekday
2026-01-28,Deep Work,1,Weekday
2026-01-28,Morning Run,0,Weekday
2026-01-28,Meditation,1,Weekday
2026-01-29,Deep Work,1,Weekday
2026-01-29,Morning Run,1,Weekday
